assessment_id,scope_item_id,N2O,CO2,CH4,Other,total
132,5,0,0,0,0,0
132,6,,,,,552
132,7,,,,,3908
132,8,,,,,0
132,9,,,,,420
132,10,,,,,1621
132,11,,,,,588
132,12,,,,,0
132,13,,,,,510
132,14,,,,,0
132,15,,,,,0
132,16,,,,,0
132,17,,,,,0
132,18,,,,,0
132,19,,,,,0
132,20,,,,,0
132,21,,,,,0
132,22,,,,,8759
132,23,,,,,0
133,1,0,0,0,0,0
133,2,0,78,0,0,78
133,3,0,0,0,0,0
133,4,0,0,0,0,0
133,5,0,0,0,0,0
133,6,,,,,179
133,7,,,,,77
134,1,0,1361,0,0,1361
134,2,0,1223,0,0,1223
134,3,0,4,0,0,4
134,4,0,0,0,0,0
134,5,0,0,0,0,0
134,6,,,,,426
134,7,,,,,0
134,8,,,,,561
134,9,,,,,350
134,10,,,,,2746
134,11,,,,,58
134,12,,,,,0
134,13,,,,,2174
134,14,,,,,0
134,15,,,,,0
134,16,,,,,0
134,17,,,,,0
134,18,,,,,0
134,19,,,,,0
134,20,,,,,0
134,21,,,,,0
134,22,,,,,0
134,23,,,,,4
"138,1,""5,7"",484,""0,36"",0,""490,06"""
138,2,0,0,0,0,0
138,3,0,0,0,0,0
"138,4,0,""9,47"",0,0,""9,47"""
138,5,0,0,0,0,0
138,6,,,,,360
138,7,,,,,
"138,1,0,786,""0,64"",0,""786,64"""
138,2,0,0,0,0,
138,3,0,0,0,0,
"138,4,0,""0,33"",0,0,""0,33"""
138,5,0,0,0,0,
138,6,,,,,536
138,7,,,,,
139,1,1,197,46,0,244
139,2,0,9,0,0,9
139,3,0,0,0,0,0
139,4,0,0,0,0,0
139,5,0,0,0,0,0
139,6,,,,,32
139,7,,,,,
139,8,,,,,86
139,10,,,,,2
140,1,0,203,0,0,203
140,2,0,22,0,0,22
140,3,0,0,0,0,0
140,4,0,0,0,180,180
140,5,0,0,0,0,0
140,6,,,,,431
140,7,,,,,0
140,8,,,,,143
140,9,,,,,748
140,10,,,,,1432
140,11,,,,,40
140,12,,,,,20
140,13,,,,,384
140,17,,,,,195
140,23,,,,,844
140,1,0,195,0,0,195
140,2,0,16,0,0,16
140,3,0,0,0,0,
140,4,0,0,0,230,230
140,5,0,0,0,0,
140,6,,,,,551
140,7,,,,,133
140,8,,,,,167
140,9,,,,,2451
140,10,,,,,1354
140,11,,,,,143
140,12,,,,,21
140,13,,,,,523
140,17,,,,,469
140,23,,,,,1338
141,1,4,649,7015,0,7668
141,2,0,14774,0,0,14774
141,3,0,1,0,0,1
141,4,0,0,0,0,0
141,5,0,0,0,0,0
141,6,,,,,247
141,7,,,,,
"143,1,0,""9164,618"",0,0,""9164,618"""
143,2,0,0,0,0,0
143,3,0,0,0,0,0
143,4,0,0,0,0,0
143,5,0,0,0,0,0
"143,6,,,,,""2118,559"""
143,7,,,,,
"146,1,0,""2910,35"",0,0,""2910,35"""
146,2,0,0,0,0,0
146,3,0,0,0,0,0
"146,4,0,""1,62"",0,0,""1,62"""
146,5,0,0,0,0,0
"146,6,,,,,""153,16"""
146,7,,,,,
"146,9,,,,,""185,71"""
"146,10,,,,,""1795,92"""
"146,11,,,,,""88,48"""
"146,13,,,,,""248,69"""
"146,22,,,,,""8208,15"""
149,1,5900,429500,700,0,436100
149,2,0,900,0,0,900
149,3,8800,109100,100,94200,212200
149,4,0,7700,0,62100,69800
149,5,0,0,0,0,0
149,6,,,,,49900
149,7,,,,,125500
"150,1,""143,04"",10431,""24,05"",0,""10598,09"""
"150,2,""18,476"",2030,""0,775"",0,""2049,251"""
150,3,0,8,0,0,8
"150,4,0,0,0,""228,773"",""228,773"""
150,5,0,0,0,0,0
"150,6,,,,,""2015,904"""
150,7,,,,,
"150,8,,,,,""3495,644"""
153,1,91,10538,19,0,10648
153,2,12,1222,3,0,1237
153,3,0,0,0,0,0
153,4,0,107542,0,25,107567
153,5,0,0,0,0,0
153,6,,,,,10102
153,7,,,,,1681
153,8,,,,,3466
153,9,,,,,0
153,10,,,,,0
153,11,,,,,0
153,12,,,,,2694
153,13,,,,,1336
153,14,,,,,0
153,15,,,,,0
153,16,,,,,0
153,17,,,,,30404
153,18,,,,,0
153,19,,,,,0
153,20,,,,,0
153,21,,,,,0
153,22,,,,,0
153,23,,,,,0
153,1,0,11735,0,0,11735
153,2,0,974,0,0,974
153,3,0,0,0,0,0
153,4,0,162859,0,50,162909
153,5,0,0,0,0,0
153,6,,,,,18462
153,7,,,,,1480
153,8,,,,,2595
153,12,,,,,44187
153,13,,,,,951
153,17,,,,,34808
154,1,125,6529,9,0,6663
154,2,0,113,0,0,113
154,3,0,0,0,0,0
154,4,0,0,0,0,0
154,5,0,0,0,0,0
154,6,,,,,5072
154,7,,,,,26126
154,1,0,7826,11,0,7837
154,2,0,0,0,0,
154,3,0,0,0,0,
154,4,0,0,0,0,
154,5,0,0,0,0,
154,6,,,,,7923
154,7,,,,,27592
156,1,61391,3897129,9769,0,3968289
156,2,1481,131054,482,0,133017
156,3,0,0,0,0,0
156,4,0,0,0,48190,48190
156,5,0,0,0,0,0
156,6,,,,,11053
156,7,,,,,
156,1,0,5773236,14749,0,5787985
156,2,0,106690,394,0,107084
156,3,0,0,0,0,
156,4,0,0,0,39936,39936
156,5,0,0,0,0,
156,6,,,,,11497
156,7,,,,,
158,1,0,1926,0,0,1926
158,2,0,219,0,0,219
158,3,0,0,0,1117,1117
158,4,0,0,0,23,23
158,5,0,0,0,0,0
158,6,,,,,2458
158,7,,,,,
158,1,0,1520,0,0,1520
158,2,0,152,0,0,152
158,3,0,0,0,6742,6742
158,4,0,0,0,8,8
158,5,0,0,0,0,
158,6,,,,,2643
158,7,,,,,
160,1,0,1124,0,0,1124
160,2,0,540,0,0,540
160,3,0,0,0,0,0
160,4,0,25,0,0,25
160,5,0,0,0,0,0
160,6,,,,,214
160,7,,,,,0
160,1,0,1780,1,0,1781
160,2,0,641,0,0,641
160,3,0,0,0,0,0
160,4,0,22,0,0,22
160,5,0,0,0,0,0
160,6,,,,,289
160,7,,,,,0
"161,1,0,""25,65"",0,0,""25,65"""
"161,2,0,""2620,96"",0,0,""2620,96"""
161,3,0,0,0,0,0
161,4,0,0,0,0,0
161,5,0,0,0,0,0
"161,6,,,,,""982,75"""
161,7,,,,,0
"161,8,,,,,""89,6"""
161,9,,,,,71681
161,10,,,,,2889
161,11,,,,,642
161,12,,,,,5614
"161,13,,,,,""5469,04"""
161,14,,,,,0
161,15,,,,,0
161,16,,,,,0
161,17,,,,,0
161,18,,,,,0
161,19,,,,,0
161,20,,,,,0
161,21,,,,,0
161,22,,,,,0
161,23,,,,,0
"161,1,0,""31,25"",0,0,""31,25"""
"161,2,0,""3319,22"",0,0,""3319,22"""
161,3,0,0,0,0,0
161,4,0,0,0,0,0
161,5,0,0,0,0,0
"161,6,,,,,""1883,27"""
161,7,,,,,0
"161,8,,,,,""171,52"""
161,9,,,,,129408
"161,10,,,,,""4997,55"""
161,11,,,,,762
161,12,,,,,10006
"161,13,,,,,""8134,86"""
161,14,,,,,0
161,15,,,,,0
161,16,,,,,0
161,17,,,,,0
161,18,,,,,0
161,19,,,,,0
161,20,,,,,0
161,21,,,,,0
161,22,,,,,0
161,23,,,,,0
162,1,0,849,0,0,849
162,2,0,2294,0,0,2294
162,3,0,0,0,0,0
162,4,0,0,0,185,185
162,5,0,0,0,0,0
162,6,,,,,2067
162,7,,,,,
162,1,0,918,0,0,918
162,2,0,2586,0,0,2586
162,3,0,0,0,0,
162,4,0,0,0,628,628
162,5,0,0,0,0,
162,6,,,,,2432
162,7,,,,,
163,1,0,462,0,0,462
163,2,0,1107,0,0,1107
163,3,0,0,0,0,0
163,4,0,0,0,0,0
163,5,0,0,0,0,0
163,6,,,,,514
163,7,,,,,
163,8,,,,,51
163,9,,,,,12729
163,10,,,,,21886
163,12,,,,,5
163,13,,,,,389
163,1,0,431,0,0,431
163,2,0,741,0,0,741
163,3,0,0,0,0,
163,4,0,0,0,0,
163,5,0,0,0,0,
163,6,,,,,479
163,7,,,,,
163,8,,,,,48
163,9,,,,,9650
163,10,,,,,17124
163,12,,,,,30
163,13,,,,,260
164,1,0,528,0,0,528
164,2,0,641,0,0,641
164,3,0,0,0,0,0
164,4,0,205,0,0,205
164,5,0,0,0,0,0
164,6,,,,,821
164,7,,,,,0
164,8,,,,,453
164,9,,,,,10414
164,10,,,,,2220
164,11,,,,,34
164,12,,,,,2225
164,13,,,,,747
164,14,,,,,0
164,15,,,,,0
164,16,,,,,0
164,17,,,,,1832
164,18,,,,,0
164,19,,,,,0
164,20,,,,,0
164,21,,,,,0
164,22,,,,,0
164,23,,,,,4860
164,1,0,618,0,0,618
164,2,0,439,0,0,439
164,3,0,0,0,0,
164,4,0,1625,0,0,1625
164,5,0,0,0,0,0
164,6,,,,,786
164,7,,,,,0
164,8,,,,,413
164,9,,,,,8964
164,10,,,,,1962
164,11,,,,,84
164,12,,,,,2360
164,13,,,,,668
164,14,,,,,0
164,15,,,,,0
164,16,,,,,0
164,17,,,,,1832
164,18,,,,,0
164,19,,,,,0
164,20,,,,,0
164,21,,,,,0
164,22,,,,,0
164,23,,,,,5156
"165,1,""0,137"",""10,4"",""0,023"",0,""10,56"""
"165,2,12,1280,""1,02"",25,""1318,02"""
165,3,0,0,0,0,0
"165,4,0,0,0,""110,106"",""110,106"""
165,5,0,0,0,0,0
165,6,,,,,437
165,7,,,,,
165,8,,,,,457
165,9,,,,,1260
165,10,,,,,2350
165,11,,,,,6
165,12,,,,,152
165,13,,,,,226
165,17,,,,,1500
165,23,,,,,27
165,1,0,0,0,0,
"165,2,0,""265,35"",0,25,""290,35"""
165,3,0,0,0,0,
"165,4,0,0,0,""110,16"",""110,16"""
165,5,0,0,0,0,
165,6,,,,,730
165,7,,,,,
165,8,,,,,71
165,9,,,,,1946
165,10,,,,,1922
165,11,,,,,10
165,12,,,,,219
165,13,,,,,344
165,17,,,,,1578
165,23,,,,,1476
167,1,0,651,0,0,651
167,2,0,6029,0,0,6029
167,3,0,0,0,0,0
167,4,0,0,0,40,40
167,5,0,0,0,0,0
167,6,,,,,2166
167,7,,,,,0
167,18,,,,,3045564
167,1,0,794,0,0,794
167,2,0,6125,0,0,6125
167,3,0,0,0,0,0
167,4,0,0,0,537,537
167,5,0,0,0,0,0
167,6,,,,,2400
167,7,,,,,0
167,18,,,,,2955098
"168,1,0,""30,6"",0,0,""30,6"""
"168,2,0,""2153,06"",0,0,""2153,06"""
168,3,0,0,0,0,0
168,4,0,0,0,0,0
168,5,0,0,0,0,0
"168,6,,,,,""1052,05"""
168,7,,,,,0
"168,1,0,""30,097"",0,0,""30,097"""
"168,2,0,""1879,369"",0,0,""1879,369"""
168,3,0,0,0,0,0
168,4,0,0,0,0,0
168,5,0,0,0,0,0
"168,6,,,,,""1056,99"""
168,7,,,,,0
171,1,6888,8247245,3956,0,8258089
171,2,0,1213391,0,0,1213391
171,3,0,62340,82798,0,145138
171,4,0,0,554468,63091,617559
171,5,0,0,0,0,0
171,6,,,,,73690
171,7,,,,,761961
171,1,0,11107491,0,0,11107491
171,2,0,1490043,0,0,1490043
171,3,0,0,333400,0,333400
171,4,0,0,909211,78514,987725
171,5,0,0,0,0,
171,6,,,,,66429
171,7,,,,,774603
174,1,0,2831,0,0,2831
174,2,0,26531,0,0,26531
174,3,0,0,0,0,0
174,4,0,0,0,0,0
174,5,0,0,0,0,0
174,6,,,,,1504
174,7,,,,,0
175,1,1681,145300,284,0,147265
175,2,0,16654,0,0,16654
175,3,0,0,0,0,0
175,4,0,0,0,3591,3591
175,5,0,0,0,0,0
175,6,,,,,30486
175,7,,,,,
175,1,0,141392,261,0,141653
175,2,0,20598,0,0,20598
175,3,0,0,0,0,
175,4,0,0,0,8177,8177
175,5,0,0,0,0,
175,6,,,,,30496
175,7,,,,,
176,1,243,20898,41,0,21182
176,2,0,1011,0,0,1011
176,3,0,0,0,0,0
176,4,0,0,0,195,195
176,5,0,0,0,0,0
176,6,,,,,2199
176,7,,,,,
176,1,0,24163,47,0,24210
176,2,0,924,0,0,924
176,3,0,0,0,0,
176,4,0,0,0,221,221
176,5,0,0,0,0,
176,6,,,,,2298
176,7,,,,,
179,1,307,26524,52,0,26883
179,2,0,851,0,0,851
179,3,0,0,0,0,0
179,4,0,0,0,109,109
179,5,0,0,0,0,0
179,6,,,,,2256
179,7,,,,,
179,1,0,36707,72,0,36779
179,2,0,899,0,0,899
179,3,0,0,0,0,
179,4,0,0,0,91,91
179,5,0,0,0,0,
179,6,,,,,2752
179,7,,,,,
180,1,28,2409,5,0,2442
180,2,0,197,0,0,197
180,3,0,0,0,0,0
180,4,0,0,0,0,0
180,5,0,0,0,0,0
180,6,,,,,1146
180,7,,,,,
180,1,0,2971,6,0,2977
180,2,0,213,0,0,213
180,3,0,0,0,0,
180,4,0,0,0,0,
180,5,0,0,0,0,
180,6,,,,,1219
180,7,,,,,
181,1,31,2709,7,0,2747
181,2,2,197,0,0,199
181,3,0,0,0,0,0
181,4,0,0,0,2714,2714
181,5,0,0,0,0,0
181,6,,,,,1626
181,7,,,,,0
181,8,,,,,1166
181,9,,,,,102185
181,10,,,,,3186
181,11,,,,,1397
181,12,,,,,5014
181,13,,,,,94
181,14,,,,,0
181,15,,,,,0
181,16,,,,,4483
181,17,,,,,0
181,18,,,,,0
181,19,,,,,0
181,20,,,,,0
181,21,,,,,0
181,22,,,,,3262
181,23,,,,,0
182,1,153,13147,26,0,13326
182,2,0,0,0,0,0
182,3,0,0,0,0,0
182,4,0,0,0,100,100
182,5,0,0,0,0,0
182,6,,,,,1436
182,7,,,,,
182,1,0,16070,31,0,16101
182,2,0,0,0,0,
182,3,0,0,0,0,
182,4,0,0,0,130,130
182,5,0,0,0,0,
182,6,,,,,1706
182,7,,,,,
"183,1,""21,14"",""1847,6"",""4,73"",0,""1873,47"""
"183,2,""0,89"",""110,73"",""0,08"",0,""111,7"""
183,3,0,0,0,0,0
183,4,0,0,0,0,0
183,5,0,0,0,0,0
"183,6,,,,,""63,97"""
"183,7,,,,,""5,57"""
"183,8,,,,,""395,55"""
"183,1,0,""2113,89"",""5,44"",0,""2119,33"""
"183,2,0,""130,34"",""0,11"",0,""130,45"""
183,3,0,0,0,0,
183,4,0,0,0,0,
183,5,0,0,0,0,
"183,6,,,,,""68,03"""
"183,7,,,,,""5,57"""
"183,8,,,,,""451,31"""
187,1,0,8,0,0,8
187,2,0,13340,0,0,13340
187,3,0,1,0,0,1
187,4,0,0,0,0,0
187,5,0,0,0,0,0
187,6,,,,,261
187,7,,,,,
188,1,0,5977,0,0,5977
188,2,0,0,0,0,0
188,3,0,0,0,0,0
188,4,0,4748,0,0,4748
188,5,0,0,0,0,0
188,6,,,,,2995
188,7,,,,,2790
188,1,0,6867,0,0,6867
188,2,0,0,0,0,
188,3,0,0,0,0,
188,4,0,5297,0,0,5297
188,5,0,0,0,0,
188,6,,,,,3179
188,7,,,,,2165
190,1,0,50,0,0,50
190,2,0,428,0,0,428
190,3,0,0,0,0,0
190,4,0,0,0,0,0
190,5,0,0,0,0,0
190,6,,,,,453
190,7,,,,,0
190,8,,,,,0
190,13,,,,,18475
190,1,0,308,0,0,308
190,2,0,425,0,0,425
190,3,0,0,0,0,0
190,4,0,0,0,0,0
190,5,0,0,0,0,
190,6,,,,,579
190,7,,,,,0
190,8,,,,,311
190,13,,,,,24796
191,1,0,2231,0,0,2231
191,2,0,8227,0,0,8227
191,3,0,0,0,0,0
191,4,0,187,0,0,187
191,5,0,0,0,0,0
191,6,,,,,2646
191,7,,,,,1259
191,13,,,,,3706
191,22,,,,,7277
191,1,0,3491,0,0,3491
191,2,0,8965,0,0,8965
191,3,0,0,0,0,
191,4,0,253,0,0,253
191,5,0,0,0,0,
191,6,,,,,3036
191,7,,,,,1703
191,13,,,,,2770
191,22,,,,,10504
192,1,0,248,0,0,248
"192,2,0,""192,7"",0,0,""192,7"""
192,3,0,0,0,0,0
"192,4,0,""21,7"",0,0,""21,7"""
192,5,0,0,0,0,0
192,6,,,,,492
192,7,,,,,0
"192,8,,,,,""221,8"""
192,9,,,,,7234
"192,10,,,,,""1946,4"""
"192,11,,,,,""28,6"""
"192,12,,,,,""1000,2"""
192,13,,,,,977
192,14,,,,,0
192,15,,,,,0
"192,16,,,,,""1269,5"""
192,17,,,,,0
192,18,,,,,0
192,19,,,,,0
192,20,,,,,0
192,21,,,,,0
"192,22,,,,,""1537,8"""
192,23,,,,,0
"192,1,0,""299,6"",0,0,""299,6"""
"192,2,0,""269,9"",0,0,""269,9"""
192,3,0,0,0,0,0
"192,4,0,""59,3"",0,0,""59,3"""
192,5,0,0,0,0,0
"192,6,,,,,""519,8"""
192,7,,,,,0
"192,8,,,,,""258,2"""
"192,9,,,,,""6499,6"""
"192,10,,,,,""2124,9"""
"192,11,,,,,""86,2"""
"192,12,,,,,""2307,2"""
"192,13,,,,,""1024,2"""
192,14,,,,,0
192,15,,,,,0
"192,16,,,,,""1271,5"""
192,17,,,,,0
192,18,,,,,0
192,19,,,,,0
192,20,,,,,0
192,21,,,,,0
"192,22,,,,,""2777,9"""
192,23,,,,,0
193,1,39,3306,9,0,3354
193,2,1,48716,1,0,48718
193,3,0,0,0,0,0
193,4,0,0,0,2,2
193,5,0,0,0,0,0
193,6,,,,,6068
193,7,,,,,0
193,8,,,,,13350
193,9,,,,,8852
193,10,,,,,36171
193,11,,,,,410
193,12,,,,,29
193,13,,,,,63
193,14,,,,,0
193,15,,,,,0
193,16,,,,,61
193,17,,,,,0
193,18,,,,,0
193,19,,,,,0
193,20,,,,,0
193,21,,,,,0
193,22,,,,,7129
193,23,,,,,0
193,1,0,3392,0,0,3392
193,2,0,0,0,0,
193,3,0,0,0,0,
193,4,0,0,0,2,2
193,5,0,0,0,0,
193,6,,,,,3932
193,7,,,,,
193,8,,,,,638
193,9,,,,,9798
193,10,,,,,34558
193,11,,,,,948
193,12,,,,,27
193,13,,,,,81
193,16,,,,,61
193,22,,,,,7870
194,1,0,555,0,0,555
194,2,0,1212,0,0,1212
194,3,0,0,0,0,0
194,4,0,0,0,0,0
194,5,0,0,0,0,0
194,6,,,,,809
194,7,,,,,444
194,8,,,,,629
194,9,,,,,9002
194,10,,,,,3780
194,11,,,,,25
194,12,,,,,639
194,13,,,,,1031
194,17,,,,,604
194,23,,,,,588
195,1,0,0,0,0,0
195,2,1,157,0,0,158
195,3,0,0,0,0,0
195,4,0,0,0,498,498
195,5,0,0,0,0,0
195,6,,,,,209
195,7,,,,,0
195,8,,,,,118
195,9,,,,,1230
195,10,,,,,642
195,11,,,,,0
195,12,,,,,114
195,13,,,,,451
195,14,,,,,0
195,15,,,,,0
195,16,,,,,0
195,17,,,,,5
195,18,,,,,0
195,19,,,,,15
195,20,,,,,0
195,21,,,,,0
195,22,,,,,909
195,23,,,,,0
195,1,0,0,0,0,0
195,2,0,79,0,0,79
195,3,0,0,0,0,0
195,4,0,0,0,124,124
195,5,0,0,0,0,0
195,6,,,,,205
195,7,,,,,0
195,8,,,,,92
195,9,,,,,1670
195,10,,,,,516
195,11,,,,,4
195,12,,,,,146
195,13,,,,,653
195,14,,,,,0
195,15,,,,,0
195,16,,,,,0
195,17,,,,,4
195,18,,,,,0
195,19,,,,,14
195,20,,,,,0
195,21,,,,,0
195,22,,,,,584
195,23,,,,,0
196,1,1,66,0,0,67
196,2,127,15800,7,0,15934
196,3,0,0,0,0,0
196,4,0,0,0,53,53
196,5,0,0,0,0,0
196,6,,,,,370
196,7,,,,,0
196,8,,,,,0
196,9,,,,,0
196,10,,,,,0
196,11,,,,,0
196,12,,,,,0
196,13,,,,,0
196,14,,,,,0
196,15,,,,,0
196,16,,,,,0
196,17,,,,,0
196,18,,,,,0
196,19,,,,,0
196,20,,,,,0
196,21,,,,,0
196,22,,,,,0
196,23,,,,,0
196,1,0,102,0,0,102
196,2,0,18600,0,0,18600
196,3,0,0,0,0,0
196,4,0,0,0,127,127
196,5,0,0,0,0,0
196,6,,,,,505
196,7,,,,,0
196,8,,,,,0
196,9,,,,,0
196,10,,,,,0
196,11,,,,,0
196,12,,,,,0
196,13,,,,,0
196,14,,,,,0
196,15,,,,,0
196,16,,,,,0
196,17,,,,,0
196,18,,,,,0
196,19,,,,,0
196,20,,,,,0
196,21,,,,,0
196,22,,,,,0
196,23,,,,,0
202,1,0,657,0,0,657
202,2,0,558,0,0,558
202,3,0,0,0,0,0
202,4,0,52,0,0,52
202,5,0,0,0,0,0
202,6,,,,,1015
202,7,,,,,150
202,8,,,,,654
202,9,,,,,2688
202,10,,,,,2616
202,11,,,,,77
202,12,,,,,2677
202,13,,,,,634
202,16,,,,,1409
202,22,,,,,4014
202,1,0,948,0,0,948
202,2,0,559,0,0,559
202,3,0,152,0,0,152
202,4,0,0,0,0,
202,5,0,0,0,0,
202,6,,,,,1037
202,7,,,,,300
202,8,,,,,322
202,9,,,,,6799
202,10,,,,,2853
202,11,,,,,27
202,12,,,,,1032
202,13,,,,,656
202,16,,,,,1460
202,22,,,,,4334
"203,1,0,""579,68"",0,0,""579,68"""
"203,2,0,""942,84"",0,0,""942,84"""
203,3,0,0,0,0,0
"203,4,0,""460,47"",0,0,""460,47"""
203,5,0,0,0,0,0
"203,6,,,,,""1832,38"""
203,7,,,,,
"203,8,,,,,""945,25"""
"203,9,,,,,""14363,75"""
"203,10,,,,,""14214,5"""
"203,11,,,,,""96,05"""
"203,13,,,,,""2536,47"""
"203,15,,,,,""206,87"""
"203,16,,,,,""3700,3"""
"203,21,,,,,""4080,26"""
"203,22,,,,,""7437,92"""
203,1,0,624,0,0,624
203,2,0,743,0,0,743
203,3,0,0,0,0,
203,4,0,1200,0,0,1200
203,5,0,0,0,0,
203,6,,,,,1952
203,7,,,,,
203,8,,,,,868
203,9,,,,,12804
203,10,,,,,12194
203,11,,,,,797
203,12,,,,,1731
203,13,,,,,2259
203,16,,,,,2274
203,22,,,,,11239
204,1,0,0,0,0,0
"204,2,""1,44"",""698,28"",""0,12"",0,""699,84"""
204,3,0,0,0,0,0
204,4,0,0,0,0,0
204,5,0,0,0,0,0
"204,6,,,,,""99,5"""
204,7,,,,,0
"204,8,,,,,""237,59"""
204,9,,,,,0
"204,10,,,,,""304,48"""
204,11,,,,,0
204,12,,,,,0
204,13,,,,,0
204,14,,,,,0
204,15,,,,,0
204,16,,,,,0
204,17,,,,,0
204,18,,,,,0
204,19,,,,,0
204,20,,,,,0
204,21,,,,,0
204,22,,,,,0
204,23,,,,,0
204,1,0,0,0,0,
204,2,0,0,0,0,
204,3,0,0,0,0,
204,4,0,0,0,0,
204,5,0,0,0,0,
204,6,,,,,
204,7,,,,,
206,1,0,6482,0,0,6482
206,2,0,1200,0,0,1200
206,3,88506,756339,0,0,844845
206,4,0,0,0,0,0
206,5,0,0,0,0,0
206,6,,,,,6779
206,7,,,,,
207,1,0,861,0,0,861
207,2,0,757,0,0,757
207,3,0,0,0,0,0
207,4,0,52,0,0,52
207,5,0,0,0,0,0
207,6,,,,,1042
207,7,,,,,0
208,1,0,968,0,0,968
208,2,0,466,0,0,466
208,3,0,0,0,0,0
208,4,0,203,0,0,203
208,5,0,0,0,0,0
208,6,,,,,570
208,7,,,,,
208,8,,,,,513
208,9,,,,,7897
208,10,,,,,2238
208,11,,,,,45
208,12,,,,,3037
208,13,,,,,817
208,17,,,,,2083
208,22,,,,,1779
208,1,0,968,0,0,968
208,2,0,429,0,0,429
208,3,0,0,0,0,
208,4,0,81,0,0,81
208,5,0,0,0,0,
208,6,,,,,643
208,7,,,,,
208,8,,,,,530
208,9,,,,,7042
208,10,,,,,2303
208,11,,,,,48
208,12,,,,,2855
208,13,,,,,862
208,17,,,,,1544
208,22,,,,,1749
"209,1,""0,021"",""464,446"",""0,042"",0,""464,509"""
"209,2,""0,025"",""802,226"",""0,015"",0,""802,266"""
209,3,0,0,0,0,0
"209,4,0,0,0,""0,2"",""0,2"""
209,5,0,0,0,0,0
"209,6,,,,,""1170,128"""
209,7,,,,,
"209,1,0,""502,314"",""0,046"",0,""502,36"""
"209,2,0,""1185,52"",""0,021"",0,""1185,541"""
209,3,0,0,0,0,
"209,4,0,0,0,""0,19"",""0,19"""
209,5,0,0,0,0,
209,6,,,,,1129
209,7,,,,,
210,1,0,4899,0,0,4899
210,2,0,1149,0,0,1149
210,3,0,0,0,0,0
210,4,0,28793,0,0,28793
210,5,0,0,0,0,0
210,6,,,,,8830
210,7,,,,,
210,1,0,6036,0,0,6036
210,2,0,1068,0,0,1068
210,3,0,0,0,0,
210,4,0,36211,0,0,36211
210,5,0,0,0,0,
210,6,,,,,9128
210,7,,,,,
211,1,17,1465,4,0,1486
211,2,5,575,0,0,580
211,3,0,0,0,0,0
211,4,0,0,0,0,0
211,5,0,0,0,0,0
211,6,,,,,374
211,7,,,,,0
211,8,,,,,470
211,9,,,,,80919
211,10,,,,,3231
211,11,,,,,1012
211,12,,,,,1470
211,13,,,,,0
211,14,,,,,44
211,15,,,,,0
211,16,,,,,36
211,17,,,,,4828
211,18,,,,,0
211,19,,,,,173
211,20,,,,,0
211,21,,,,,0
211,22,,,,,3261
211,23,,,,,0
211,1,0,1808,5,0,1813
211,2,0,571,0,0,571
211,3,0,0,0,0,
211,4,0,0,0,0,
211,5,0,0,0,0,
211,6,,,,,374
211,7,,,,,0
211,8,,,,,529
211,9,,,,,39980
211,10,,,,,3102
211,11,,,,,200
211,12,,,,,994
211,13,,,,,3019
211,14,,,,,26
211,15,,,,,0
211,16,,,,,0
211,17,,,,,2535
211,18,,,,,0
211,19,,,,,1
211,20,,,,,0
211,21,,,,,0
211,22,,,,,1337
211,23,,,,,0
212,1,0,109,0,0,109
212,2,0,41,0,0,41
212,3,0,0,0,0,0
212,4,0,170,0,0,170
212,5,0,0,0,0,0
212,6,,,,,170
212,7,,,,,
212,8,,,,,30
"213,1,""0,006282"",""0,1379"",""0,012564"",0,""0,156746"""
"213,2,""14,375961"",""473,5031"",""9,66983"",0,""497,548891"""
213,3,0,0,0,0,0
"213,4,0,""0,19"",0,0,""0,19"""
213,5,0,0,0,0,0
"213,6,,,,,""250,03"""
"213,7,,,,,""186,25"""
"213,13,,,,,""3952,41"""
"213,23,,,,,""182,33"""
214,1,0,0,1425,0,1425
214,2,0,0,0,48,48
214,3,0,0,0,0,0
214,4,0,0,0,1121,1121
214,5,0,0,0,0,0
214,6,,,,,624
214,7,,,,,
214,1,0,0,926,0,926
214,2,0,0,0,40,40
214,3,0,0,0,0,
214,4,0,0,0,473,473
214,5,0,0,0,0,
214,6,,,,,591
214,7,,,,,
220,1,0,6,0,0,6
220,2,0,445,0,0,445
220,3,0,0,0,0,0
220,4,0,420,0,0,420
220,5,0,0,0,0,0
220,6,,,,,1855
220,7,,,,,
220,8,,,,,597
220,9,,,,,1354
220,10,,,,,4109
220,11,,,,,97
220,12,,,,,144
220,13,,,,,795
220,16,,,,,2
220,22,,,,,3387
222,1,3,278,1,0,282
222,2,0,62,0,0,62
222,3,0,0,0,0,0
222,4,0,0,0,128,128
222,5,0,0,0,0,0
222,6,,,,,293
222,7,,,,,
222,8,,,,,178
222,10,,,,,14
222,13,,,,,12
222,1,0,385,1,0,386
222,2,0,88,0,0,88
222,3,0,0,0,0,
222,4,0,0,0,71,71
222,5,0,0,0,0,
222,6,,,,,343
222,7,,,,,
222,8,,,,,209
222,10,,,,,20
223,1,0,202,0,0,202
223,2,0,259,0,0,259
223,3,0,0,0,0,0
223,4,0,117,0,0,117
223,5,0,0,0,0,0
223,6,,,,,375
223,7,,,,,
223,8,,,,,242
223,9,,,,,3329
223,10,,,,,1666
223,11,,,,,3
223,12,,,,,1063
223,13,,,,,242
223,16,,,,,1170
223,22,,,,,1459
223,1,0,555,0,0,555
